sentence,onset,offset,duration
de nouveau je me sentis glacé par le sentiment de l' irréparable et je compris que je ne supportais pas l' idée de ne plus jamais entendre ce rire,5338.49,5348.369999999999,9.8799999999992
c' était pour moi comme une fontaine dans le désert,5348.78,5351.449999999999,2.6699999999991633
petit bonhomme je veux encore t' entendre rire,5352.209999999999,5354.52,2.3100000000013097
mais il me dit cette nuit ça fera un an,5355.469999999999,5358.56,3.090000000001055
mon étoile se trouvera juste à le dessus de l' endroit où je suis tombé l' année dernière,5359.089999999999,5364.079999999999,4.989999999999782
petit bonhomme n' est ce pas que c' est un mauvais rêve cette histoire de serpent et de rendez vous et d' étoile,5364.94,5370.36,5.420000000000073
mais il ne répondit pas à ma question,5371.4,5373.11,1.7100000000000364
il me dit ce qui est important ça ne se voit pas,5373.719999999999,5377.339999999999,3.619999999999891
bien sûr,5378.049999999999,5378.77,0.7200000000011642
c' est comme pour la fleur,5379.52,5380.719999999999,1.1999999999989086
si tu aimes une fleur qui se trouve dans une étoile c' est doux la nuit de regarder le ciel,5381.049999999999,5385.78,4.730000000000473
toutes les étoiles sont fleuries,5386.379999999999,5387.849999999999,1.4700000000002547
bien sûr,5388.759999999999,5389.539999999999,0.7799999999997453
c' est comme pour l' eau,5390.379999999999,5391.299999999999,0.9200000000000728
celle que tu m' as donnée à boire était comme une musique à cause de la poulie et de la corde,5391.74,5396.349999999999,4.609999999999673
tu te rappelles,5396.829999999999,5397.629999999999,0.8000000000001819
elle était bonne,5398.039999999999,5398.839999999999,0.8000000000001819
bien sûr,5399.909999999999,5400.61,0.7000000000007276
tu regarderas la nuit les étoiles,5401.799999999999,5404.27,2.470000000001164
c' est trop petit chez moi pour que je te montre où se trouve la mienne,5404.829999999999,5408.079999999999,3.25
c' est mieux comme ça,5408.619999999999,5409.509999999999,0.8900000000003274
mon étoile ça sera pour toi une des étoiles,5410.24,5413.48,3.2399999999997817
alors toutes les étoiles tu aimeras les regarder,5414.23,5417.02,2.790000000000873
elles seront toutes tes amies,5417.44,5418.919999999999,1.4799999999995634
et puis je vais te faire un cadeau,5419.61,5421.179999999999,1.569999999999709
il rit encore,5421.999999999999,5422.98,0.9800000000004729
ah petit bonhomme petit bonhomme j' aime entendre ce rire,5423.78,5426.94,3.1599999999998545
justement ce sera mon cadeau,5427.659999999999,5429.369999999999,1.7100000000000364
ce sera comme pour l' eau,5429.879999999999,5431.021306,1.1413060000004407
que veux tu dire,5431.982978999999,5432.749999999999,0.7670209999996587
les gens ont des étoiles qui ne sont pas les mêmes,5433.73,5436.119999999999,2.389999999999418
pour les uns qui voyagent les étoiles sont des guides,5436.65,5439.65,3.0
pour d' autres elles ne sont rien que de petites lumières,5440.329999999999,5443.049999999999,2.7200000000002547
pour d' autres qui sont savants elles sont des problèmes,5443.57,5446.53,2.9600000000000364
pour mon businessman elles étaient de l' or,5447.48,5449.789999999999,2.3099999999994907
mais toutes ces étoiles là se taisent,5450.509999999999,5452.61,2.100000000000364
toi tu auras des étoiles comme personne n' en a,5453.539999999999,5456.400678999999,2.8606790000003457
que veux tu dire,5457.690073,5458.57,0.8799269999999524
quand tu regarderas le ciel la nuit puisque j' habiterai dans l' une d' elles puisque je rirai dans l' une d' elles alors ce sera pour toi comme si riaient toutes les étoiles,5459.56,5470.24,10.679999999999382
tu auras toi des étoiles qui savent rire,5470.919999999999,5473.53,2.610000000000582
et il rit encore,5474.669999999999,5475.639999999999,0.9700000000002547
et quand tu seras consolé on se console toujours tu seras content de m' avoir connu,5476.839999999999,5481.659999999999,4.819999999999709
tu seras toujours mon ami,5482.27,5483.74,1.4699999999993452
tu auras envie de rire avec moi,5484.429999999999,5486.129999999999,1.699999999999818
et tu ouvriras parfois ta fenêtre comme ça pour le plaisir,5486.869999999999,5490.49,3.6200000000008004
et tes amis seront bien étonnés de te voir rire en regardant le ciel,5491.24,5494.909999999999,3.6699999999991633
alors tu leur diras oui les étoiles ça me fait toujours rire et ils te croiront fou,5495.65,5500.78,5.130000000000109
je t' aurai joué un bien vilain tour,5501.48,5503.169999999999,1.6899999999995998
et il rit encore,5504.15,5505.179999999999,1.0299999999997453
ce sera comme si je t' avais donné à le lieu d' étoiles des tas de petits grelots qui savent rire,5506.099999999999,5511.61,5.510000000000218
et il rit encore,5512.639999999999,5513.65,1.0100000000002183
puis il redevint sérieux,5514.249999999999,5515.599999999999,1.3500000000003638
cette nuit tu sais ne viens pas,5516.699999999999,5519.48,2.780000000000655
je ne te quitterai pas,5520.448657999999,5521.57,1.121342000000368
j' aurai l' air d' avoir mal,5522.629999999999,5523.81,1.1800000000012005
j' aurai un peu l' air de mourir,5524.24,5525.679999999999,1.4399999999995998
c' est comme ça,5526.079999999999,5526.709999999999,0.6300000000001091
ne viens pas voir ça,5527.329999999999,5528.199999999999,0.8699999999998909
ce n' est pas la peine,5528.199999999999,5529.089999999999,0.8900000000003274
je ne te quitterai pas,5529.98,5531.089999999999,1.1099999999996726
mais il était soucieux,5532.089999999999,5533.199999999999,1.1099999999996726
je te dis ça c' est à cause aussi de le serpent,5534.169999999999,5536.549999999999,2.380000000000109
il ne faut pas qu' il te morde,5536.969999999999,5538.219999999999,1.25
les serpents c' est méchant,5538.759999999999,5540.11,1.3500000000003638
ça peut mordre pour le plaisir,5540.389999999999,5541.909999999999,1.519999999999527
je ne te quitterai pas,5542.679999999999,5543.82,1.1400000000003274
mais quelque chose le rassura,5545.07,5546.579999999999,1.5099999999993088
c' est vrai qu' ils n' ont plus de venin pour la seconde morsure,5547.649301,5550.159999999999,2.510698999998567
cette nuit là je ne le vis pas se mettre en route,5551.449999999999,5554.15,2.7000000000007276
il s' était évadé sans bruit,5554.659999999999,5556.32,1.660000000000764
quand je réussis à le rejoindre il marchait décidé d' un pas rapide,5557.03,5561.039999999999,4.009999999999309
il me dit seulement ah tu es là,5561.749999999999,5564.28,2.530000000000655
et il me prit par la main mais il se tourmenta encore,5565.459999999999,5568.929999999999,3.4700000000002547
tu as eu tort,5569.78,5570.659999999999,0.8799999999991996
tu auras de la peine,5570.99,5571.99,1.0
j' aurai l' air d' être mort et ce ne sera pas vrai,5572.56,5574.639999999999,2.0799999999990177
moi je me taisais,5575.86,5576.73,0.8699999999998909
tu comprends c' est trop loin,5577.752113999999,5579.36,1.6078860000006898
je ne peux pas emporter ce corps là,5579.699999999999,5581.209999999999,1.5100000000002183
c' est trop lourd,5581.619999999999,5582.49,0.8700000000008004
moi je me taisais,5583.719999999999,5585.089999999999,1.3699999999998909
mais ce sera comme une vieille écorce abandonnée,5586.469999999999,5588.759999999999,2.2899999999999636
ce n' est pas triste les vieilles écorces,5589.199999999999,5590.999999999999,1.800000000000182
moi je me taisais,5592.169999999999,5593.749999999999,1.5799999999999272
il se découragea un peu mais il fit encore un effort,5595.129999999999,5598.719999999999,3.5900000000001455
ce sera gentil tu sais,5599.56,5600.9,1.339999999999236
moi aussi je regarderai les étoiles,5601.56,5603.369999999999,1.8099999999985812
toutes les étoiles seront des puits avec une poulie rouillée,5604.07,5607.169999999999,3.0999999999994543
toutes les étoiles me verseront à boire,5607.869999999999,5609.969999999999,2.100000000000364
moi je me taisais,5611.589999999999,5613.199999999999,1.6099999999996726
ce sera tellement amusant,5614.199999999999,5615.999999999999,1.800000000000182
tu auras cinq cents millions de grelots j' aurai cinq cents millions de fontaines,5616.49,5620.73,4.239999999999782
et il se tut aussi parce qu' il pleurait,5621.9,5624.19,2.2899999999999636
c' est là,5625.523762999999,5625.98,0.4562370000003284
laisse moi faire un pas tout seul,5626.48,5627.999999999999,1.519999999999527
et il s' assit parce qu' il avait peur,5629.15,5630.799999999999,1.6499999999996362
il dit encore tu sais ma fleur j' en suis responsable,5631.919999999999,5636.28,4.360000000000582
et elle est tellement faible,5636.797285,5638.259999999999,1.4627149999996618
et elle est tellement naïve,5638.758239999999,5640.021803999999,1.2635639999998602
elle a quatre épines de rien de le tout pour la protéger contre le monde,5640.46772,5643.879999999999,3.412279999999555
moi je m' assis parce que je ne pouvais plus me tenir debout,5645.039999999999,5647.99,2.9500000000007276
il dit voilà c' est tout,5648.69,5651.639999999999,2.949999999999818
il hésita encore un peu puis il se releva,5652.889999999999,5655.66,2.7700000000004366
il fit un pas,5656.36,5657.27,0.910000000000764
moi je ne pouvais pas bouger,5658.199999999999,5659.91,1.7100000000009459
il n' y eut rien qu' un éclair jaune près de sa cheville,5660.98,5663.949999999999,2.969999999999345
il demeura un instant immobile,5664.49,5666.98,2.4899999999997817
il ne cria pas,5667.709999999999,5668.629999999999,0.9200000000000728
il tomba doucement comme tombe un arbre,5669.509999999999,5672.44,2.930000000000291
ça ne fit même pas de bruit à cause de le sable,5673.349999999999,5676.36,3.0100000000002183
et maintenant bien sûr ça fait six ans déjà,5679.839999999999,5683.19,3.350000000000364
je n' ai jamais encore raconté cette histoire,5683.99,5686.44,2.449999999999818
les camarades qui m' ont revu ont été bien contents de me revoir vivant,5687.349999999999,5690.839999999999,3.4899999999997817
j' étais triste mais je leur disais c' est la fatigue,5691.52,5694.829999999999,3.309999999998581
maintenant je me suis un peu consolé,5696.259999999999,5698.139999999999,1.8800000000001091
c' est à dire pas tout à fait mais je sais bien qu' il est revenu à sa planète car à le lever de le jour je n' ai pas retrouvé son corps,5698.549999999999,5707.089999999999,8.539999999999964
ce n' était pas un corps tellement lourd,5707.91,5709.65,1.7399999999997817
et j' aime la nuit écouter les étoiles,5710.550023999999,5712.66,2.1099760000006427
c' est comme cinq cents millions de grelots,5713.23,5715.299999999999,2.069999999999709
mais voilà qu' il se passe quelque chose d' extraordinaire,5716.579999999999,5719.52,2.940000000001419
la muselière que j' ai dessinée pour le petit prince j' ai oublié d' y ajouter la courroie de cuir,5720.509999999999,5725.73,5.220000000000255
il n' aura jamais pu l' attacher à le mouton,5726.459999999999,5728.329999999999,1.8699999999998909
alors je me demande que s' est il passé sur sa planète,5729.079999999999,5732.48,3.4000000000005457
peut être bien que le mouton a mangé la fleur,5732.889999999999,5734.999999999999,2.1099999999996726
tantôt je me dis sûrement non le petit prince enferme sa fleur toutes les nuits sous son globe de verre et il surveille bien son mouton,5736.099999999999,5743.879999999999,7.779999999999745
alors je suis heureux et toutes les étoiles rient doucement,5745.07,5748.98,3.9099999999998545
tantôt je me dis on est distrait une fois ou l' autre et ça suffit,5749.959999999999,5753.879999999999,3.9200000000000728
il a oublié un soir le globe de verre ou bien le mouton est sorti sans bruit pendant la nuit,5754.419999999999,5759.41,4.990000000000691
alors les grelots se changent tous en larmes,5760.31,5763.119999999999,2.809999999998581
c' est là un bien grand mystère pour vous qui aimez aussi le petit prince comme pour moi,5764.129999999999,5770.66,6.530000000000655
rien de l' univers n' est semblable si quelque part on ne sait où un mouton que nous ne connaissons pas a oui ou non mangé une rose,5771.349999999999,5780.509999999999,9.159999999999854
regardez le ciel,5781.529999999999,5782.66,1.1300000000010186
demandez vous le mouton oui ou non a t il mangé la fleur,5783.129999999999,5787.9,4.770000000000437
et vous verrez comme tout change,5789.039999999999,5791.07,2.030000000000655
et aucune grande personne ne comprendra jamais que ça a tellement d' importance,5792.849999999999,5797.629999999999,4.779999999999745
